rowNum,ids,family,subfamily,genus,subgenus,species,subspecies,scientificNameAuthorship,scientificName,taxonRank
3348,3934,Limoniidae,Chioneinae,Ormosia,Ormosia,arisanensis,,"Alexander, 1924",Ormosia (Ormosia) arisanensis,species
3349,3936,Limoniidae,Chioneinae,Ormosia,Ormosia,arnaudi,,"Alexander, 1966",Ormosia (Ormosia) arnaudi,species
3350,3937,Limoniidae,Chioneinae,Ormosia,Ormosia,auricosta,,"Alexander, 1933",Ormosia (Ormosia) auricosta,species
3351,3938,Limoniidae,Chioneinae,Ormosia,Ormosia,autumna,,"Savchenko, 1976",Ormosia (Ormosia) autumna,species
3352,3939,Limoniidae,Chioneinae,Ormosia,Ormosia,baldensis,,"Mendl, 1974",Ormosia (Ormosia) baldensis,species
3353,3940,Limoniidae,Chioneinae,Ormosia,Ormosia,beatifica,,"Alexander, 1938",Ormosia (Ormosia) beatifica,species
3354,3941,Limoniidae,Chioneinae,Ormosia,Ormosia,biannulata,,"Alexander, 1936",Ormosia (Ormosia) biannulata,species
3355,3942,Limoniidae,Chioneinae,Ormosia,Ormosia,bicornis,,"(Meijere, 1920)",Ormosia (Ormosia) bicornis,species
3356,3943,Limoniidae,Chioneinae,Ormosia,Ormosia,bifida,,"(Lackschewitz, 1940)",Ormosia (Ormosia) bifida,species
3357,3944,Limoniidae,Chioneinae,Ormosia,Ormosia,bigladia,,"Alexander, 1966",Ormosia (Ormosia) bigladia,species
3358,3945,Limoniidae,Chioneinae,Ormosia,Ormosia,bihamata,,"Lackschewitz, 1935",Ormosia (Ormosia) bihamata,species
3359,3946,Limoniidae,Chioneinae,Ormosia,Ormosia,bilineata,,"Dietz, 1916",Ormosia (Ormosia) bilineata,species
3360,3947,Limoniidae,Chioneinae,Ormosia,Ormosia,brachyrhabda,,"Alexander, 1948",Ormosia (Ormosia) brachyrhabda,species
3361,3948,Limoniidae,Chioneinae,Ormosia,Ormosia,brevicalcarata,,"Alexander, 1927",Ormosia (Ormosia) brevicalcarata,species
3362,3949,Limoniidae,Chioneinae,Ormosia,Ormosia,brevinervis,,"(Lundstrom, 1907)",Ormosia (Ormosia) brevinervis,species
3363,3950,Limoniidae,Chioneinae,Ormosia,Ormosia,broweri,,"Alexander, 1939",Ormosia (Ormosia) broweri,species
3364,3951,Limoniidae,Chioneinae,Ormosia,Ormosia,burneyana,,"Alexander, 1964",Ormosia (Ormosia) burneyana,species
3365,3952,Limoniidae,Chioneinae,Ormosia,Ormosia,burneyensis,,"Alexander, 1950",Ormosia (Ormosia) burneyensis,species
3366,3953,Limoniidae,Chioneinae,Ormosia,Ormosia,carolinensis,,"Alexander, 1925",Ormosia (Ormosia) carolinensis,species
3367,3954,Limoniidae,Chioneinae,Ormosia,Ormosia,caucasica,,"Savchenko, 1973",Ormosia (Ormosia) caucasica,species
3368,3955,Limoniidae,Chioneinae,Ormosia,Ormosia,cerrita,,"Alexander, 1949",Ormosia (Ormosia) cerrita,species
3369,3956,Limoniidae,Chioneinae,Ormosia,Ormosia,clavata,,"(Tonnoir, 1920)",Ormosia (Ormosia) clavata,species
3370,3957,Limoniidae,Chioneinae,Ormosia,Ormosia,cockerelli,,"(Coquillett, 1901)",Ormosia (Ormosia) cockerelli,species
3371,3958,Limoniidae,Chioneinae,Ormosia,Ormosia,cornuta,,"(Doane, 1908)",Ormosia (Ormosia) cornuta,species
3372,3960,Limoniidae,Chioneinae,Ormosia,Ormosia,cornutoides,,"Alexander, 1940",Ormosia (Ormosia) cornutoides,species
3373,3962,Limoniidae,Chioneinae,Ormosia,Ormosia,croatica,,"Stary, 1971",Ormosia (Ormosia) croatica,species
3374,3963,Limoniidae,Chioneinae,Ormosia,Ormosia,curvata,,"Alexander, 1924",Ormosia (Ormosia) curvata,species
3375,3965,Limoniidae,Chioneinae,Ormosia,Ormosia,curvicornis,,"Alexander, 1966",Ormosia (Ormosia) curvicornis,species
3376,3966,Limoniidae,Chioneinae,Ormosia,Ormosia,curvispina,,"Alexander, 1936",Ormosia (Ormosia) curvispina,species
3377,3967,Limoniidae,Chioneinae,Ormosia,Ormosia,cuspidata,,"Savchenko, 1973",Ormosia (Ormosia) cuspidata,species
3378,3968,Limoniidae,Chioneinae,Ormosia,Ormosia,davisi,,"Alexander, 1954",Ormosia (Ormosia) davisi,species
3379,3969,Limoniidae,Chioneinae,Ormosia,Ormosia,decorata,,"Alexander, 1940",Ormosia (Ormosia) decorata,species
3380,3970,Limoniidae,Chioneinae,Ormosia,Ormosia,decussata,,"Alexander, 1924",Ormosia (Ormosia) decussata,species
3381,3971,Limoniidae,Chioneinae,Ormosia,Ormosia,dedita,,"Alexander, 1943",Ormosia (Ormosia) dedita,species
3382,3972,Limoniidae,Chioneinae,Ormosia,Ormosia,defessa,,"Alexander, 1938",Ormosia (Ormosia) defessa,species
3383,3973,Limoniidae,Chioneinae,Ormosia,Ormosia,defrenata,,"Alexander, 1948",Ormosia (Ormosia) defrenata,species
3384,3974,Limoniidae,Chioneinae,Ormosia,Ormosia,denningi,,"Alexander, 1976",Ormosia (Ormosia) denningi,species
3385,3975,Limoniidae,Chioneinae,Ormosia,Ormosia,dentifera,,"Alexander, 1919",Ormosia (Ormosia) dentifera,species
3386,3976,Limoniidae,Chioneinae,Ormosia,Ormosia,depilata,,"Edwards, 1938",Ormosia (Ormosia) depilata,species
3387,3979,Limoniidae,Chioneinae,Ormosia,Ormosia,dicax,,"Alexander, 1947",Ormosia (Ormosia) dicax,species
3388,3980,Limoniidae,Chioneinae,Ormosia,Ormosia,dicera,,"Alexander, 1966",Ormosia (Ormosia) dicera,species
3389,3981,Limoniidae,Chioneinae,Ormosia,Ormosia,diplotergata,,"Alexander, 1928",Ormosia (Ormosia) diplotergata,species
3390,3984,Limoniidae,Chioneinae,Ormosia,Ormosia,diversipennis,,"Alexander, 1935",Ormosia (Ormosia) diversipennis,species
3391,3985,Limoniidae,Chioneinae,Ormosia,Ormosia,echigoensis,,"Alexander, 1957",Ormosia (Ormosia) echigoensis,species
3392,3986,Limoniidae,Chioneinae,Ormosia,Ormosia,egena,,"(Bergroth, 1891)",Ormosia (Ormosia) egena,species
3393,3988,Limoniidae,Chioneinae,Ormosia,Ormosia,fascipennis,,"(Zetterstedt, 1838)",Ormosia (Ormosia) fascipennis,species
3394,3989,Limoniidae,Chioneinae,Ormosia,Ormosia,fernaldi,,"Alexander, 1924",Ormosia (Ormosia) fernaldi,species
3395,3990,Limoniidae,Chioneinae,Ormosia,Ormosia,filifera,,"(Lackschewitz, 1940)",Ormosia (Ormosia) filifera,species
3396,3991,Limoniidae,Chioneinae,Ormosia,Ormosia,fixa,,"Alexander, 1936",Ormosia (Ormosia) fixa,species
3397,3992,Limoniidae,Chioneinae,Ormosia,Ormosia,flavida,,"Savchenko, 1973",Ormosia (Ormosia) flavida,species
3398,3993,Limoniidae,Chioneinae,Ormosia,Ormosia,formosana,,"Edwards, 1921",Ormosia (Ormosia) formosana,species
3399,3994,Limoniidae,Chioneinae,Ormosia,Ormosia,fragmentata,,"Alexander, 1940",Ormosia (Ormosia) fragmentata,species
3400,3995,Limoniidae,Chioneinae,Ormosia,Ormosia,frisoni,,"Alexander, 1920",Ormosia (Ormosia) frisoni,species
3401,3996,Limoniidae,Chioneinae,Ormosia,Ormosia,fugitiva,,"Alexander, 1935",Ormosia (Ormosia) fugitiva,species
3402,3997,Limoniidae,Chioneinae,Ormosia,Ormosia,furcata,,"Savchenko, 1973",Ormosia (Ormosia) furcata,species
3403,3998,Limoniidae,Chioneinae,Ormosia,Ormosia,furcivena,,"Alexander, 1968",Ormosia (Ormosia) furcivena,species
3404,3999,Limoniidae,Chioneinae,Ormosia,Ormosia,furibunda,,"Alexander, 1954",Ormosia (Ormosia) furibunda,species
3405,4002,Limoniidae,Chioneinae,Ormosia,Ormosia,geniculata,,"(Brunetti, 1912)",Ormosia (Ormosia) geniculata,species
3406,4003,Limoniidae,Chioneinae,Ormosia,Ormosia,gerronis,,"Alexander, 1954",Ormosia (Ormosia) gerronis,species
3407,4004,Limoniidae,Chioneinae,Ormosia,Ormosia,grahami,,"Alexander, 1931",Ormosia (Ormosia) grahami,species
3408,4005,Limoniidae,Chioneinae,Ormosia,Ormosia,harrisoniana,,"Alexander, 1940",Ormosia (Ormosia) harrisoniana,species
3409,4006,Limoniidae,Chioneinae,Ormosia,Ormosia,harsha,,"Alexander, 1965",Ormosia (Ormosia) harsha,species
3410,4007,Limoniidae,Chioneinae,Ormosia,Ormosia,hartigi,,"Mendl, 1973",Ormosia (Ormosia) hartigi,species
3411,4008,Limoniidae,Chioneinae,Ormosia,Ormosia,hederae,,"(Curtis, 1835)",Ormosia (Ormosia) hederae,species
3412,4009,Limoniidae,Chioneinae,Ormosia,Ormosia,helifera,,"Savchenko, 1978",Ormosia (Ormosia) helifera,species
3413,4011,Limoniidae,Chioneinae,Ormosia,Ormosia,heptacantha,,"Alexander, 1949",Ormosia (Ormosia) heptacantha,species
3414,4012,Limoniidae,Chioneinae,Ormosia,Ormosia,hispa,,"Alexander, 1945",Ormosia (Ormosia) hispa,species
3415,4013,Limoniidae,Chioneinae,Ormosia,Ormosia,holotricha,,"(Osten Sacken, 1860)",Ormosia (Ormosia) holotricha,species
3416,4015,Limoniidae,Chioneinae,Ormosia,Ormosia,horiana,,"Alexander, 1924",Ormosia (Ormosia) horiana,species
3417,4016,Limoniidae,Chioneinae,Ormosia,Ormosia,hubbelli,,"Alexander, 1926",Ormosia (Ormosia) hubbelli,species
3418,4018,Limoniidae,Chioneinae,Ormosia,Ormosia,hynesi,,"Alexander, 1962",Ormosia (Ormosia) hynesi,species
3419,4019,Limoniidae,Chioneinae,Ormosia,Ormosia,idioneura,,"Alexander, 1952",Ormosia (Ormosia) idioneura,species
3420,4020,Limoniidae,Chioneinae,Ormosia,Ormosia,idioneurodes,,"Alexander, 1968",Ormosia (Ormosia) idioneurodes,species
3421,4021,Limoniidae,Chioneinae,Ormosia,Ormosia,idiostyla,,"Alexander, 1968",Ormosia (Ormosia) idiostyla,species
3422,4022,Limoniidae,Chioneinae,Ormosia,Ormosia,inaequispina,,"Alexander, 1940",Ormosia (Ormosia) inaequispina,species
3423,4023,Limoniidae,Chioneinae,Ormosia,Ormosia,inaperta,,"Savchenko, 1976",Ormosia (Ormosia) inaperta,species
3424,4024,Limoniidae,Chioneinae,Ormosia,Ormosia,inflexa,,"Savchenko, 1973",Ormosia (Ormosia) inflexa,species
3425,4025,Limoniidae,Chioneinae,Ormosia,Ormosia,ingloria,,"Alexander, 1929",Ormosia (Ormosia) ingloria,species
3426,4027,Limoniidae,Chioneinae,Ormosia,Ormosia,insolita,,"Alexander, 1938",Ormosia (Ormosia) insolita,species
3427,4028,Limoniidae,Chioneinae,Ormosia,Ormosia,ithacana,,"Alexander and Alexander, 1929",Ormosia (Ormosia) ithacana,species
3428,4029,Limoniidae,Chioneinae,Ormosia,Ormosia,kamikochiae,,"Alexander, 1947",Ormosia (Ormosia) kamikochiae,species
3429,4030,Limoniidae,Chioneinae,Ormosia,Ormosia,kashmiri,,"Alexander, 1965",Ormosia (Ormosia) kashmiri,species
3430,4031,Limoniidae,Chioneinae,Ormosia,Ormosia,kunyushana,,"Xu, Yang and Kang, 2022",Ormosia (Ormosia) kunyushana,species
3431,4032,Limoniidae,Chioneinae,Ormosia,Ormosia,lackschewitzi,,"Bangerter, 1947",Ormosia (Ormosia) lackschewitzi,species
3432,4033,Limoniidae,Chioneinae,Ormosia,Ormosia,laevistyla,,"Alexander, 1933",Ormosia (Ormosia) laevistyla,species
3433,4034,Limoniidae,Chioneinae,Ormosia,Ormosia,lanuginosa,,"(Doane, 1900)",Ormosia (Ormosia) lanuginosa,species
3434,4035,Limoniidae,Chioneinae,Ormosia,Ormosia,legata,,"Alexander, 1949",Ormosia (Ormosia) legata,species
3435,4036,Limoniidae,Chioneinae,Ormosia,Ormosia,levanidovae,,"Savchenko, 1983",Ormosia (Ormosia) levanidovae,species
3436,4037,Limoniidae,Chioneinae,Ormosia,Ormosia,lilliana,,"Alexander, 1940",Ormosia (Ormosia) lilliana,species
3437,4038,Limoniidae,Chioneinae,Ormosia,Ormosia,lineata,,"(Meigen, 1804)",Ormosia (Ormosia) lineata,species
3438,4039,Limoniidae,Chioneinae,Ormosia,Ormosia,longicorna,,"(Doane, 1908)",Ormosia (Ormosia) longicorna,species
3439,4040,Limoniidae,Chioneinae,Ormosia,Ormosia,longispina,,"Savchenko, 1983",Ormosia (Ormosia) longispina,species
3440,4041,Limoniidae,Chioneinae,Ormosia,Ormosia,loretta,,"Alexander, 1976",Ormosia (Ormosia) loretta,species
3441,4042,Limoniidae,Chioneinae,Ormosia,Ormosia,lotida,,"Savchenko, 1973",Ormosia (Ormosia) lotida,species
3442,4043,Limoniidae,Chioneinae,Ormosia,Ormosia,loxia,,"Stary, 1983",Ormosia (Ormosia) loxia,species
3443,4044,Limoniidae,Chioneinae,Ormosia,Ormosia,machidana,,"Alexander, 1933",Ormosia (Ormosia) machidana,species
3444,4046,Limoniidae,Chioneinae,Ormosia,Ormosia,megacera,,"Alexander, 1917",Ormosia (Ormosia) megacera,species
3445,4047,Limoniidae,Chioneinae,Ormosia,Ormosia,meigenii,,"(Osten Sacken, 1860)",Ormosia (Ormosia) meigenii,species
3446,4048,Limoniidae,Chioneinae,Ormosia,Ormosia,mesocera,,"Alexander, 1917",Ormosia (Ormosia) mesocera,species
3447,4049,Limoniidae,Chioneinae,Ormosia,Ormosia,microstyla,,"Savchenko, 1973",Ormosia (Ormosia) microstyla,species
3448,4050,Limoniidae,Chioneinae,Ormosia,Ormosia,mitchellensis,,"Alexander, 1941",Ormosia (Ormosia) mitchellensis,species
3449,4052,Limoniidae,Chioneinae,Ormosia,Ormosia,moghalensis,,"Alexander, 1965",Ormosia (Ormosia) moghalensis,species
3450,4054,Limoniidae,Chioneinae,Ormosia,Ormosia,monticola,,"(Osten Sacken, 1869)",Ormosia (Ormosia) monticola,species
3451,4055,Limoniidae,Chioneinae,Ormosia,Ormosia,moravica,,"Stary, 1969",Ormosia (Ormosia) moravica,species
3452,4056,Limoniidae,Chioneinae,Ormosia,Ormosia,multidentata,multidentata,"Savchenko, 1973",Ormosia (Ormosia) multidentata multidentata,subspecies
3453,4057,Limoniidae,Chioneinae,Ormosia,Ormosia,multidentata,sankhobiensis,"Oosterbroek, 2009",Ormosia (Ormosia) multidentata sankhobiensis,subspecies
3454,4060,Limoniidae,Chioneinae,Ormosia,Ormosia,nantaisana,,"Alexander, 1921",Ormosia (Ormosia) nantaisana,species
3455,4061,Limoniidae,Chioneinae,Ormosia,Ormosia,neidioneura,,"Alexander, 1973",Ormosia (Ormosia) neidioneura,species
3456,4062,Limoniidae,Chioneinae,Ormosia,Ormosia,neopulchra,,"Alexander, 1968",Ormosia (Ormosia) neopulchra,species
3457,4063,Limoniidae,Chioneinae,Ormosia,Ormosia,nimbipennis,,"Alexander, 1917",Ormosia (Ormosia) nimbipennis,species
3458,4064,Limoniidae,Chioneinae,Ormosia,Ormosia,nobilis,,"Alexander, 1964",Ormosia (Ormosia) nobilis,species
3459,4065,Limoniidae,Chioneinae,Ormosia,Ormosia,nodulosa,,"(Macquart, 1826)",Ormosia (Ormosia) nodulosa,species
3460,4066,Limoniidae,Chioneinae,Ormosia,Ormosia,nonacantha,,"Alexander, 1954",Ormosia (Ormosia) nonacantha,species
3461,4067,Limoniidae,Chioneinae,Ormosia,Ormosia,notmani,,"Alexander, 1920",Ormosia (Ormosia) notmani,species
3462,4069,Limoniidae,Chioneinae,Ormosia,Ormosia,nyctopoda,,"Alexander, 1965",Ormosia (Ormosia) nyctopoda,species
3463,4070,Limoniidae,Chioneinae,Ormosia,Ormosia,officiosa,,"Alexander, 1936",Ormosia (Ormosia) officiosa,species
3464,4071,Limoniidae,Chioneinae,Ormosia,Ormosia,onerosa,,"Alexander, 1943",Ormosia (Ormosia) onerosa,species
3465,4073,Limoniidae,Chioneinae,Ormosia,Ormosia,opifex,,"Alexander, 1943",Ormosia (Ormosia) opifex,species
3466,4074,Limoniidae,Chioneinae,Ormosia,Ormosia,orientobifida,,"Savchenko, 1983",Ormosia (Ormosia) orientobifida,species
3467,4075,Limoniidae,Chioneinae,Ormosia,Ormosia,paxilla,,"Alexander, 1957",Ormosia (Ormosia) paxilla,species
3468,4076,Limoniidae,Chioneinae,Ormosia,Ormosia,pernodosa,,"Alexander, 1950",Ormosia (Ormosia) pernodosa,species
3469,4077,Limoniidae,Chioneinae,Ormosia,Ormosia,perplexa,,"Dietz, 1916",Ormosia (Ormosia) perplexa,species
3470,4078,Limoniidae,Chioneinae,Ormosia,Ormosia,perspectabilis,,"Alexander, 1945",Ormosia (Ormosia) perspectabilis,species
3471,4079,Limoniidae,Chioneinae,Ormosia,Ormosia,pirinensis,,"Stary, 1971",Ormosia (Ormosia) pirinensis,species
3472,4080,Limoniidae,Chioneinae,Ormosia,Ormosia,pleuracantha,,"Alexander, 1954",Ormosia (Ormosia) pleuracantha,species
3473,4081,Limoniidae,Chioneinae,Ormosia,Ormosia,praecisa,,"Alexander, 1932",Ormosia (Ormosia) praecisa,species
3474,4082,Limoniidae,Chioneinae,Ormosia,Ormosia,profesta,,"Alexander, 1936",Ormosia (Ormosia) profesta,species
3475,4083,Limoniidae,Chioneinae,Ormosia,Ormosia,profunda,,"Alexander, 1943",Ormosia (Ormosia) profunda,species
3476,4084,Limoniidae,Chioneinae,Ormosia,Ormosia,proxima,,"Alexander, 1924",Ormosia (Ormosia) proxima,species
3477,4085,Limoniidae,Chioneinae,Ormosia,Ormosia,pseudosimilis,,"(Lundstrom, 1912)",Ormosia (Ormosia) pseudosimilis,species
3478,4086,Limoniidae,Chioneinae,Ormosia,Ormosia,pugetensis,,"Alexander, 1946",Ormosia (Ormosia) pugetensis,species
3479,4087,Limoniidae,Chioneinae,Ormosia,Ormosia,pulchra,,"(Brunetti, 1912)",Ormosia (Ormosia) pulchra,species
3480,4088,Limoniidae,Chioneinae,Ormosia,Ormosia,rectangularis,,"Alexander, 1934",Ormosia (Ormosia) rectangularis,species
3481,4089,Limoniidae,Chioneinae,Ormosia,Ormosia,remissa,,"Alexander, 1953",Ormosia (Ormosia) remissa,species
3482,4090,Limoniidae,Chioneinae,Ormosia,Ormosia,rhaphidis,,"Alexander, 1965",Ormosia (Ormosia) rhaphidis,species
3483,4091,Limoniidae,Chioneinae,Ormosia,Ormosia,romanovichiana,,"Alexander, 1953",Ormosia (Ormosia) romanovichiana,species
3484,4092,Limoniidae,Chioneinae,Ormosia,Ormosia,rostrifera,,"Savchenko, 1973",Ormosia (Ormosia) rostrifera,species
3485,4093,Limoniidae,Chioneinae,Ormosia,Ormosia,rubella,,"(Osten Sacken, 1869)",Ormosia (Ormosia) rubella,species
3486,4094,Limoniidae,Chioneinae,Ormosia,Ormosia,ruficauda,,"(Zetterstedt, 1838)",Ormosia (Ormosia) ruficauda,species
3487,4096,Limoniidae,Chioneinae,Ormosia,Ormosia,seclusa,,"Alexander, 1936",Ormosia (Ormosia) seclusa,species
3488,4097,Limoniidae,Chioneinae,Ormosia,Ormosia,sentis,,"Alexander, 1943",Ormosia (Ormosia) sentis,species
3489,4098,Limoniidae,Chioneinae,Ormosia,Ormosia,serrata,,"Savchenko, 1973",Ormosia (Ormosia) serrata,species
3490,4099,Limoniidae,Chioneinae,Ormosia,Ormosia,serridens,,"Alexander, 1919",Ormosia (Ormosia) serridens,species
3491,4100,Limoniidae,Chioneinae,Ormosia,Ormosia,setaxilla,,"Alexander, 1965",Ormosia (Ormosia) setaxilla,species
3492,4101,Limoniidae,Chioneinae,Ormosia,Ormosia,shoreana,,"Alexander, 1929",Ormosia (Ormosia) shoreana,species
3493,4103,Limoniidae,Chioneinae,Ormosia,Ormosia,solita,,"Alexander, 1936",Ormosia (Ormosia) solita,species
3494,4104,Limoniidae,Chioneinae,Ormosia,Ormosia,spinifex,,"Alexander, 1943",Ormosia (Ormosia) spinifex,species
3495,4105,Limoniidae,Chioneinae,Ormosia,Ormosia,staegeriana,,"Alexander, 1953",Ormosia (Ormosia) staegeriana,species
3496,4107,Limoniidae,Chioneinae,Ormosia,Ormosia,subalpina,,"Alexander, 1947",Ormosia (Ormosia) subalpina,species
3497,4108,Limoniidae,Chioneinae,Ormosia,Ormosia,subcornuta,,"Alexander, 1920",Ormosia (Ormosia) subcornuta,species
3498,4109,Limoniidae,Chioneinae,Ormosia,Ormosia,subdentifera,,"Alexander, 1941",Ormosia (Ormosia) subdentifera,species
3499,4111,Limoniidae,Chioneinae,Ormosia,Ormosia,subfascipennis,,"Savchenko, 1973",Ormosia (Ormosia) subfascipennis,species
3500,4112,Limoniidae,Chioneinae,Ormosia,Ormosia,subnubila,,"Alexander, 1920",Ormosia (Ormosia) subnubila,species
3501,4113,Limoniidae,Chioneinae,Ormosia,Ormosia,subpulchra,,"Alexander, 1966",Ormosia (Ormosia) subpulchra,species
3502,4114,Limoniidae,Chioneinae,Ormosia,Ormosia,subserrata,,"Savchenko, 1976",Ormosia (Ormosia) subserrata,species
3503,4115,Limoniidae,Chioneinae,Ormosia,Ormosia,taeniocera,,"Dietz, 1916",Ormosia (Ormosia) taeniocera,species
3504,4116,Limoniidae,Chioneinae,Ormosia,Ormosia,tahoensis,,"Alexander, 1950",Ormosia (Ormosia) tahoensis,species
3505,4117,Limoniidae,Chioneinae,Ormosia,Ormosia,takahashii,,"Alexander, 1919",Ormosia (Ormosia) takahashii,species
3506,4118,Limoniidae,Chioneinae,Ormosia,Ormosia,takeuchii,,"Alexander, 1921",Ormosia (Ormosia) takeuchii,species
3507,4119,Limoniidae,Chioneinae,Ormosia,Ormosia,tennesseensis,,"Alexander, 1940",Ormosia (Ormosia) tennesseensis,species
3508,4120,Limoniidae,Chioneinae,Ormosia,Ormosia,tenuispinosa,,"Alexander, 1936",Ormosia (Ormosia) tenuispinosa,species
3509,4122,Limoniidae,Chioneinae,Ormosia,Ormosia,tokionis,,"Alexander, 1919",Ormosia (Ormosia) tokionis,species
3510,4123,Limoniidae,Chioneinae,Ormosia,Ormosia,tokunagai,,"Alexander, 1932",Ormosia (Ormosia) tokunagai,species
3511,4124,Limoniidae,Chioneinae,Ormosia,Ormosia,townesi,,"Alexander, 1933",Ormosia (Ormosia) townesi,species
3512,4125,Limoniidae,Chioneinae,Ormosia,Ormosia,tricornis,,"Alexander, 1949",Ormosia (Ormosia) tricornis,species
3513,4126,Limoniidae,Chioneinae,Ormosia,Ormosia,umbripennis,,"Alexander, 1966",Ormosia (Ormosia) umbripennis,species
3514,4128,Limoniidae,Chioneinae,Ormosia,Ormosia,unicornis,,"Alexander, 1954",Ormosia (Ormosia) unicornis,species
3515,4129,Limoniidae,Chioneinae,Ormosia,Ormosia,upsilon,,"Alexander, 1947",Ormosia (Ormosia) upsilon,species
3516,4130,Limoniidae,Chioneinae,Ormosia,Ormosia,uralensis,,"Lackschewitz, 1964",Ormosia (Ormosia) uralensis,species
3517,4132,Limoniidae,Chioneinae,Ormosia,Ormosia,zebrina,,"Alexander, 1952",Ormosia (Ormosia) zebrina,species
3518,4133,Limoniidae,Chioneinae,Ormosia,Parormosia,,,"Alexander, 1965",Ormosia (Parormosia),subgenus
3519,4134,Limoniidae,Chioneinae,Ormosia,Parormosia,angustaurata,,"Alexander, 1936",Ormosia (Parormosia) angustaurata,species
3520,4136,Limoniidae,Chioneinae,Ormosia,Parormosia,atrotibialis,,"Alexander, 1966",Ormosia (Parormosia) atrotibialis,species
